database,batch_time,batch_cpu,batch_memory,batch_time_per_record,number of records inserted
Redis,0.1320655345916748,14.2,11513.7734375,0.0001320655345916748,1000
Redis,0.1340653896331787,15.6,11513.765625,0.00013406538963317872,1000
Redis,0.1380469799041748,14.4,11514.01171875,0.0001380469799041748,1000
Redis,0.1450493335723877,14.4,11514.2578125,0.0001450493335723877,1000
Redis,0.1326131820678711,12.4,11514.2578125,0.0001326131820678711,1000
Redis,0.1300492286682129,14.2,11514.2578125,0.0001300492286682129,1000
Redis,0.1286182403564453,14.7,11520.90234375,0.00012861824035644533,1000
Redis,0.1389026641845703,15.9,11535.88671875,0.00013890266418457032,1000
Redis,0.1353435516357422,15.6,11536.3671875,0.0001353435516357422,1000
Redis,0.13458752632141113,13.9,11536.859375,0.00013458752632141113,1000
Redis,0.1362018585205078,13.8,11536.859375,0.00013620185852050782,1000
Redis,0.13442635536193848,13.9,11537.83984375,0.0001344263553619385,1000
Redis,0.12731480598449707,12.9,11537.83984375,0.00012731480598449706,1000
Redis,0.13162803649902344,13.2,11538.0859375,0.00013162803649902343,1000
Redis,0.13293933868408203,14.0,11538.0859375,0.00013293933868408202,1000
Redis,0.1303393840789795,12.6,11538.0859375,0.0001303393840789795,1000
Redis,0.13753151893615723,13.6,11538.578125,0.00013753151893615724,1000
Redis,0.12609505653381348,15.5,11538.578125,0.00012609505653381347,1000
Redis,0.13372349739074707,12.3,11541.28515625,0.00013372349739074706,1000
Redis,0.1302661895751953,15.9,11543.74609375,0.0001302661895751953,1000
Redis,0.12781429290771484,12.7,11545.22265625,0.00012781429290771484,1000
Redis,0.1347517967224121,13.0,11546.20703125,0.00013475179672241212,1000
Redis,0.12880206108093262,12.7,11522.94921875,0.00012880206108093262,1000
Redis,0.13588261604309082,14.7,11517.828125,0.00013588261604309082,1000
Redis,0.1330556869506836,14.8,11517.65234375,0.0001330556869506836,1000
Redis,0.12980031967163086,13.5,11517.8984375,0.00012980031967163087,1000
Redis,0.13416051864624023,13.9,11517.8984375,0.00013416051864624024,1000
Redis,0.1381211280822754,13.5,11517.8984375,0.0001381211280822754,1000
Redis,0.1335294246673584,13.9,11517.8984375,0.0001335294246673584,1000
Redis,0.1338338851928711,13.2,11519.359375,0.0001338338851928711,1000
Redis,0.14261126518249512,17.4,11303.984375,0.0001426112651824951,1000
Redis,0.176802396774292,31.2,11317.89453125,0.000176802396774292,1000
Redis,0.14449119567871094,12.3,11317.89453125,0.00014449119567871093,1000
Redis,0.14227724075317383,14.8,11317.89453125,0.00014227724075317383,1000
Redis,0.14700603485107422,14.3,11317.89453125,0.0001470060348510742,1000
Redis,0.1409306526184082,13.4,11318.38671875,0.0001409306526184082,1000
Redis,0.15856623649597168,28.2,11366.67578125,0.0001585662364959717,1000
Redis,0.1414787769317627,17.7,11370.48046875,0.0001414787769317627,1000
Redis,0.15955829620361328,29.4,11432.859375,0.00015955829620361328,1000
Redis,0.17882084846496582,36.6,11463.65234375,0.00017882084846496582,1000
Redis,0.1736917495727539,36.0,11473.09765625,0.0001736917495727539,1000
Redis,0.17968511581420898,40.7,11483.43359375,0.00017968511581420898,1000
Redis,0.18592095375061035,45.3,11495.7109375,0.00018592095375061034,1000
Redis,0.19490814208984375,48.4,11497.94921875,0.00019490814208984375,1000
Redis,0.19540882110595703,53.4,11502.1171875,0.00019540882110595704,1000
Redis,0.15607452392578125,37.3,11462.10546875,0.00015607452392578126,1000
Redis,0.12885618209838867,14.3,11462.10546875,0.00012885618209838867,1000
Redis,0.1341538429260254,13.9,11462.5703125,0.0001341538429260254,1000
Redis,0.14296698570251465,14.7,11462.81640625,0.00014296698570251466,1000
Redis,0.14476656913757324,13.8,11433.578125,0.00014476656913757325,1000
Redis,0.13475728034973145,13.9,11433.578125,0.00013475728034973144,1000
Redis,0.12895774841308594,12.6,11433.578125,0.00012895774841308595,1000
Redis,0.1404886245727539,23.7,11531.5234375,0.0001404886245727539,1000
Redis,0.16391849517822266,37.3,11489.66015625,0.00016391849517822266,1000
Redis,0.16356444358825684,25.8,11613.65625,0.00016356444358825683,1000
Redis,0.1765444278717041,40.0,11450.51171875,0.0001765444278717041,1000
Redis,0.1487593650817871,15.0,11435.140625,0.0001487593650817871,1000
Redis,0.14727282524108887,14.2,11434.81640625,0.00014727282524108887,1000
Redis,0.14991474151611328,12.5,11434.81640625,0.00014991474151611328,1000
Redis,0.1453559398651123,13.0,11433.2421875,0.0001453559398651123,1000
Redis,0.14130234718322754,12.4,11433.2421875,0.00014130234718322753,1000
Redis,0.1429448127746582,16.5,11457.359375,0.0001429448127746582,1000
Redis,0.1443014144897461,13.0,11457.1015625,0.0001443014144897461,1000
Redis,0.13337230682373047,15.0,11461.34765625,0.00013337230682373047,1000
Redis,0.1263890266418457,13.7,11461.56640625,0.0001263890266418457,1000
Redis,0.13139677047729492,12.6,11462.05859375,0.00013139677047729493,1000
Redis,0.1262354850769043,12.9,11462.05859375,0.0001262354850769043,1000
Redis,0.13181209564208984,13.3,11462.3046875,0.00013181209564208985,1000
Redis,0.14375090599060059,12.9,11462.796875,0.00014375090599060057,1000
Redis,0.14783906936645508,14.3,11462.796875,0.00014783906936645508,1000
Redis,0.13660359382629395,12.8,11462.796875,0.00013660359382629394,1000
Redis,0.13740754127502441,16.8,11461.7578125,0.0001374075412750244,1000
Redis,0.12943267822265625,12.7,11461.7578125,0.00012943267822265625,1000
Redis,0.13228869438171387,14.8,11461.7578125,0.00013228869438171388,1000
Redis,0.13717293739318848,15.2,11461.7578125,0.00013717293739318848,1000
Redis,0.1312096118927002,15.1,11461.7578125,0.0001312096118927002,1000
Redis,0.13765764236450195,13.5,11462.2109375,0.00013765764236450196,1000
Redis,0.13924074172973633,13.4,11438.4765625,0.00013924074172973634,1000
Redis,0.1364743709564209,15.5,11438.4765625,0.0001364743709564209,1000
Redis,0.1328296661376953,13.2,11438.4765625,0.00013282966613769532,1000
Redis,0.13212871551513672,14.0,11438.4765625,0.00013212871551513672,1000
Redis,0.1289379596710205,13.5,11438.4765625,0.0001289379596710205,1000
Redis,0.13217568397521973,15.0,11438.4765625,0.00013217568397521972,1000
Redis,0.13929080963134766,15.0,11438.4765625,0.00013929080963134764,1000
Redis,0.13730716705322266,11.3,11438.4765625,0.00013730716705322266,1000
Redis,0.13954830169677734,15.9,11438.4765625,0.00013954830169677734,1000
Redis,0.1379842758178711,16.7,11438.4765625,0.0001379842758178711,1000
Redis,0.13162899017333984,12.5,11438.4765625,0.00013162899017333984,1000
Redis,0.13065552711486816,14.3,11438.4765625,0.00013065552711486817,1000
Redis,0.14086103439331055,14.3,11438.4765625,0.00014086103439331054,1000
Redis,0.13688421249389648,13.6,11438.4765625,0.0001368842124938965,1000
Redis,0.134063720703125,16.0,11464.31640625,0.000134063720703125,1000
Redis,0.13681936264038086,13.6,11464.31640625,0.00013681936264038085,1000
Redis,0.13148951530456543,14.3,11464.31640625,0.00013148951530456542,1000
Redis,0.1326460838317871,14.8,11464.31640625,0.0001326460838317871,1000
Redis,0.13625597953796387,12.0,11464.31640625,0.00013625597953796387,1000
Redis,0.1328880786895752,12.3,11464.80859375,0.0001328880786895752,1000
Redis,0.12737774848937988,13.7,11464.80859375,0.00012737774848937988,1000
Redis,0.13315415382385254,13.1,11465.0546875,0.00013315415382385255,1000
Redis,0.13223695755004883,14.2,11465.0546875,0.00013223695755004884,1000
Redis,0.133042573928833,14.8,11465.30078125,0.000133042573928833,1000
Redis,0.12873125076293945,12.7,11465.30078125,0.00012873125076293945,1000
Redis,0.13272976875305176,13.1,11465.30078125,0.00013272976875305175,1000
Redis,0.12593626976013184,13.0,11465.30078125,0.00012593626976013184,1000
Redis,0.12925434112548828,14.3,11465.546875,0.00012925434112548827,1000
Redis,0.13541531562805176,13.8,11466.0390625,0.00013541531562805175,1000
Redis,0.13285112380981445,14.0,11464.45703125,0.00013285112380981444,1000
Redis,0.12559175491333008,13.0,11440.7109375,0.00012559175491333007,1000
Redis,0.13240313529968262,17.4,11440.7109375,0.00013240313529968263,1000
Redis,0.12647652626037598,13.7,11440.7109375,0.00012647652626037598,1000
Redis,0.13073945045471191,13.3,11440.95703125,0.0001307394504547119,1000
Redis,0.1434030532836914,12.3,11440.95703125,0.0001434030532836914,1000
Redis,0.1426239013671875,13.2,11440.95703125,0.0001426239013671875,1000
Redis,0.15038704872131348,13.1,11441.16015625,0.00015038704872131348,1000
Redis,0.13486504554748535,13.1,11441.16015625,0.00013486504554748534,1000
Redis,0.12972378730773926,13.5,11441.16015625,0.00012972378730773926,1000
Redis,0.13878965377807617,12.7,11441.16015625,0.00013878965377807617,1000
Redis,0.15356874465942383,14.4,11441.16015625,0.00015356874465942384,1000
Redis,0.13527727127075195,13.8,11441.16015625,0.00013527727127075195,1000
Redis,0.13187623023986816,13.3,11441.16015625,0.00013187623023986817,1000
Redis,0.1343374252319336,14.8,11457.89453125,0.0001343374252319336,1000
Redis,0.1346895694732666,13.2,11465.51171875,0.0001346895694732666,1000
Redis,0.13627243041992188,14.5,11465.7578125,0.00013627243041992187,1000
Redis,0.13676047325134277,13.6,11462.50390625,0.00013676047325134278,1000
Redis,0.14284205436706543,12.3,11462.75,0.00014284205436706544,1000
Redis,0.14141392707824707,14.0,11462.75,0.00014141392707824708,1000
Redis,0.13656210899353027,12.8,11462.953125,0.00013656210899353028,1000
Redis,0.13447237014770508,13.9,11462.953125,0.00013447237014770509,1000
Redis,0.14729952812194824,13.4,11462.953125,0.00014729952812194823,1000
Redis,0.14867329597473145,12.6,11463.19921875,0.00014867329597473145,1000
Redis,0.1444399356842041,15.5,11463.19921875,0.0001444399356842041,1000
Redis,0.138352632522583,14.3,11463.19921875,0.000138352632522583,1000
Redis,0.15032100677490234,12.5,11463.19921875,0.00015032100677490233,1000
Redis,0.14688563346862793,13.6,11463.19921875,0.00014688563346862792,1000
Redis,0.14742088317871094,13.4,11463.69140625,0.00014742088317871093,1000
Redis,0.1349935531616211,13.1,11440.32421875,0.00013499355316162108,1000
Redis,0.14106464385986328,14.8,11440.17578125,0.00014106464385986328,1000
Redis,0.1488022804260254,14.2,11440.17578125,0.00014880228042602538,1000
Redis,0.1332869529724121,14.8,11440.17578125,0.00013328695297241212,1000
Redis,0.14286303520202637,13.3,11440.17578125,0.00014286303520202637,1000
Redis,0.13470697402954102,13.0,11440.17578125,0.000134706974029541,1000
Redis,0.14429879188537598,13.7,11440.17578125,0.00014429879188537596,1000
Redis,0.15493369102478027,14.4,11440.421875,0.0001549336910247803,1000
Redis,0.14867115020751953,14.9,11440.66015625,0.00014867115020751953,1000
Redis,0.15013551712036133,14.8,11440.90234375,0.00015013551712036134,1000
Redis,0.14986610412597656,12.5,11440.90234375,0.00014986610412597655,1000
Redis,0.1489119529724121,14.2,11440.90234375,0.0001489119529724121,1000
Redis,0.14928865432739258,14.0,11441.39453125,0.00014928865432739259,1000
Redis,0.15396666526794434,16.8,11466.00390625,0.00015396666526794434,1000
Redis,0.15207839012145996,13.8,11466.00390625,0.00015207839012145997,1000
Redis,0.14763641357421875,14.4,11466.25,0.00014763641357421874,1000
Redis,0.14771699905395508,14.9,11466.25,0.0001477169990539551,1000
Redis,0.14891719818115234,12.6,11466.25,0.00014891719818115235,1000
Redis,0.1485004425048828,12.6,11466.25,0.0001485004425048828,1000
Redis,0.1504225730895996,13.9,11466.25,0.0001504225730895996,1000
Redis,0.1459331512451172,13.6,11466.25,0.00014593315124511718,1000
Redis,0.14430809020996094,12.9,11466.25,0.00014430809020996095,1000
Redis,0.13092041015625,15.2,11466.49609375,0.00013092041015625,1000
Redis,0.13613200187683105,13.8,11466.49609375,0.00013613200187683106,1000
Redis,0.14810705184936523,13.3,11466.98828125,0.00014810705184936524,1000
Redis,0.1451878547668457,14.4,11466.98828125,0.0001451878547668457,1000
Redis,0.15114188194274902,13.1,11466.98828125,0.000151141881942749,1000
Redis,0.14687871932983398,13.6,11467.48046875,0.00014687871932983398,1000
Redis,0.1475389003753662,13.4,11443.7421875,0.0001475389003753662,1000
Redis,0.13953804969787598,16.5,11443.9765625,0.00013953804969787597,1000
Redis,0.1246345043182373,14.0,11443.9765625,0.0001246345043182373,1000
Redis,0.13037896156311035,12.5,11444.46875,0.00013037896156311036,1000
Redis,0.13209152221679688,14.0,11444.46875,0.00013209152221679688,1000
Redis,0.1366286277770996,13.6,11444.9609375,0.0001366286277770996,1000
Redis,0.13438796997070312,13.0,11444.9609375,0.00013438796997070312,1000
Redis,0.13790154457092285,14.4,11445.0234375,0.00013790154457092284,1000
Redis,0.13865280151367188,21.6,11458.84375,0.00013865280151367188,1000
Redis,0.1273212432861328,14.6,11459.08984375,0.0001273212432861328,1000
Redis,0.13418245315551758,13.1,11459.08984375,0.00013418245315551758,1000
Redis,0.12547922134399414,14.0,11459.08984375,0.00012547922134399414,1000
Redis,0.1338634490966797,13.1,11459.08984375,0.0001338634490966797,1000
Redis,0.12504148483276367,13.9,11459.58203125,0.00012504148483276367,1000
Redis,0.13165020942687988,16.2,11483.59375,0.0001316502094268799,1000
Redis,0.12913203239440918,12.6,11481.84375,0.00012913203239440919,1000
Redis,0.1319892406463623,15.9,11482.296875,0.0001319892406463623,1000
Redis,0.12836909294128418,14.4,11482.296875,0.00012836909294128418,1000
Redis,0.12793660163879395,13.7,11482.54296875,0.00012793660163879395,1000
Redis,0.12747764587402344,12.7,11482.54296875,0.00012747764587402343,1000
Redis,0.13237309455871582,14.0,11483.27734375,0.0001323730945587158,1000
Redis,0.1346125602722168,14.7,11483.9609375,0.0001346125602722168,1000
Redis,0.13108587265014648,12.5,11483.953125,0.00013108587265014648,1000
Redis,0.13257193565368652,16.2,11486.4765625,0.00013257193565368653,1000
Redis,0.13863849639892578,12.1,11486.96875,0.00013863849639892577,1000
Redis,0.1481335163116455,13.3,11487.21484375,0.0001481335163116455,1000
Redis,0.14735841751098633,13.6,11487.21484375,0.00014735841751098634,1000
Redis,0.14885425567626953,15.3,11487.21484375,0.00014885425567626954,1000
Redis,0.14831900596618652,14.2,11487.21484375,0.00014831900596618653,1000
Redis,0.14837312698364258,13.4,11462.20703125,0.00014837312698364258,1000
Redis,0.14957094192504883,14.9,11462.2890625,0.00014957094192504883,1000
Redis,0.14499211311340332,12.2,11462.53515625,0.0001449921131134033,1000
Redis,0.15106725692749023,13.8,11462.53515625,0.00015106725692749022,1000
Redis,0.1413569450378418,12.5,11462.7734375,0.0001413569450378418,1000
Redis,0.13276457786560059,14.7,11462.7734375,0.0001327645778656006,1000
Redis,0.14591503143310547,14.4,11462.7734375,0.00014591503143310546,1000
Redis,0.1339569091796875,13.9,11462.7734375,0.0001339569091796875,1000
Redis,0.14777636528015137,14.3,11455.15625,0.00014777636528015136,1000
Redis,0.13317012786865234,13.9,11455.15625,0.00013317012786865235,1000
Redis,0.12334609031677246,12.4,11455.6484375,0.00012334609031677246,1000
Redis,0.13062524795532227,13.3,11455.6484375,0.00013062524795532225,1000
Redis,0.12714266777038574,13.7,11455.6484375,0.00012714266777038574,1000
Redis,0.12769031524658203,13.7,11455.6484375,0.00012769031524658203,1000
Redis,0.14984846115112305,17.2,11476.0625,0.00014984846115112304,1000
Redis,0.13463807106018066,13.1,11476.30859375,0.00013463807106018066,1000
Redis,0.13045859336853027,15.2,11476.484375,0.00013045859336853027,1000
Redis,0.13310933113098145,12.3,11476.484375,0.00013310933113098146,1000
Redis,0.12981891632080078,12.6,11476.73046875,0.00012981891632080078,1000
Redis,0.13266801834106445,12.3,11476.9765625,0.00013266801834106446,1000
Redis,0.1246957778930664,14.0,11476.9765625,0.0001246957778930664,1000
Redis,0.13538551330566406,13.9,11477.22265625,0.00013538551330566405,1000
Redis,0.13754653930664062,15.2,11475.4765625,0.00013754653930664063,1000
Redis,0.14164090156555176,14.2,11475.46875,0.00014164090156555177,1000
Redis,0.1428229808807373,14.7,11475.71484375,0.0001428229808807373,1000
Redis,0.14034366607666016,12.5,11475.9609375,0.00014034366607666016,1000
Redis,0.1445906162261963,13.7,11476.20703125,0.0001445906162261963,1000
Redis,0.1484982967376709,14.9,11476.20703125,0.0001484982967376709,1000
Redis,0.1441030502319336,12.9,11476.69921875,0.0001441030502319336,1000
Redis,0.1501617431640625,13.4,11453.5703125,0.0001501617431640625,1000
Redis,0.14231157302856445,13.3,11453.5078125,0.00014231157302856446,1000
Redis,0.14655733108520508,14.3,11454.0,0.00014655733108520508,1000
Redis,0.14624834060668945,14.3,11454.0,0.00014624834060668945,1000
Redis,0.130462646484375,14.2,11454.0,0.000130462646484375,1000
Redis,0.12377190589904785,16.7,11454.0,0.00012377190589904784,1000
Redis,0.12633013725280762,13.7,11454.0,0.0001263301372528076,1000
Redis,0.12757444381713867,13.7,11454.24609375,0.00012757444381713867,1000
Redis,0.1318044662475586,12.4,11452.96875,0.0001318044662475586,1000
Redis,0.12484240531921387,14.9,11452.7578125,0.00012484240531921386,1000
Redis,0.1334676742553711,13.2,11452.7578125,0.0001334676742553711,1000
Redis,0.14112114906311035,14.0,11453.00390625,0.00014112114906311035,1000
Redis,0.13218426704406738,14.0,11453.00390625,0.0001321842670440674,1000
Redis,0.12820696830749512,11.9,11453.00390625,0.00012820696830749512,1000
Redis,0.1397714614868164,15.3,11476.13671875,0.0001397714614868164,1000
Redis,0.13257527351379395,14.0,11476.13671875,0.00013257527351379395,1000
Redis,0.14034366607666016,14.2,11476.3828125,0.00014034366607666016,1000
Redis,0.14013981819152832,13.4,11476.3828125,0.00014013981819152832,1000
Redis,0.13858509063720703,13.4,11476.3828125,0.00013858509063720704,1000
Redis,0.14148306846618652,12.5,11476.3828125,0.00014148306846618652,1000
Redis,0.14367318153381348,14.5,11476.3828125,0.00014367318153381349,1000
